External ID;Parent UID;Название;Цена;Картинка;sort_1;sort_2;sort_3;sort_4;sort_5
10000000603;10000000603;Поло Реал Мадрид Белое;2090;http://s.taplink.cc/p/5/0/e/7/2062060.jpg?0;Клубы;Ла Лига ;Реал Мадрид;Поло;
10000000604;10000000604;Поло Реал Мадрид;2090;http://s.taplink.cc/p/f/0/e/2/2062040.jpg?0;Клубы;Ла Лига ;Реал Мадрид;Поло;
10000000314;10000000314;Реал Мадрид рeтро 11-12;2490;http://s.taplink.cc/p/e/d/a/a/2119084.jpg?0;Клубы;Ла Лига ;Реал Мадрид;Ретро;
10000000315;10000000315;05.июн;2490;http://s.taplink.cc/p/8/1/2/3/2119082.jpg?0;Клубы;Ла Лига ;Реал Мадрид;Ретро;
10000000316;10000000316;Реал Мадрид ретро 04-05;2590;http://s.taplink.cc/p/f/a/8/b/2119080.jpg?0;Клубы;Ла Лига ;Реал Мадрид;Ретро;
10000000317;10000000317;Реал Мадрид ретро 11-12 домашняя;2590;http://s.taplink.cc/p/d/f/b/c/2118948.jpg?0;Клубы;Ла Лига ;Реал Мадрид;Ретро;
10000000318;10000000318;Реал Мадрид ретро 11-12;2590;http://s.taplink.cc/p/2/0/e/7/2118926.jpg?0;Клубы;Ла Лига ;Реал Мадрид;Ретро;
10000000764;10000000764;Домашняя футболка Реал Зарагоза;2090;http://s.taplink.cc/p/a/a/4/e/3312128.jpg?0;Клубы;Ла Лига ;Реал Сарагоса;;
10000000816;10000000816;Гостевая футболка Севильи;2090;http://s.taplink.cc/p/a/9/d/6/3312280.jpg?0;Клубы;Ла Лига ;Севилья;Футболки;
10000000816;10000000816;Третья футболка Севильи;2090;http://s.taplink.cc/p/8/6/7/e/3312274.jpg?0;Клубы;Ла Лига ;Севилья;Футболки;
10000000816;10000000816;Севилья домашняя футболка;2090;http://s.taplink.cc/p/d/2/5/4/3312260.jpg?0;Клубы;Ла Лига ;Севилья;Футболки;
10000000473;10000000473;Домашняя футболка Сельта 20/21;2090;http://s.taplink.cc/p/c/b/d/e/10189585.jpg?0;Клубы;Ла Лига ;Сельта;;
10000000474;10000000474;Сельта гостевая футболка 20/21;2090;http://s.taplink.cc/p/2/1/9/a/10189561.jpg?0;Клубы;Ла Лига ;Сельта;;
10000000475;10000000475;Сельта Домашняя футболка;2090;http://s.taplink.cc/p/6/d/6/0/3312254.jpg?0;Клубы;Ла Лига ;Сельта;;
10000000047;10000000047;Домашняя футболка Эспаньол;2090;http://s.taplink.cc/p/3/2/0/4/3312228.jpg?0;Клубы;Ла Лига ;Эспаньол ;;
10000000476;10000000476;Лиль домашняя футболка;2090;http://s.taplink.cc/p/c/2/3/3/10147171.jpg?0;Клубы;Лига  ;Лиль;;
10000000795;10000000795;Черный тренировочный костюм Лион;4290;http://s.taplink.cc/p/9/8/c/e/3287162.jpg?1;Клубы;Лига  ;Лион;Костюмы;
10000000796;10000000796;Тренировочный костюм Лион;4290;http://s.taplink.cc/p/7/6/5/d/3287118.jpg?1;Клубы;Лига  ;Лион;Костюмы;
10000000151;10000000151;Футболка Лион 20/21;2090;http://s.taplink.cc/p/7/b/b/d/10147369.jpg?0;Клубы;Лига  ;Лион;Футболки;
10000000152;10000000152;Лион футболка 20/21;2090;http://s.taplink.cc/p/8/a/e/c/10147292.jpg?0;Клубы;Лига  ;Лион;Футболки;
10000000153;10000000153;Лион третья футболка;2090;http://s.taplink.cc/p/7/7/3/4/3309710.jpg?0;Клубы;Лига  ;Лион;Футболки;
10000000154;10000000154;Лион футболка;2090;http://s.taplink.cc/p/c/a/f/a/3309608.jpg?0;Клубы;Лига  ;Лион;Футболки;
10000000012;10000000012;"""Марсель"" повседневный комплект летний";3590;http://s.taplink.cc/p/6/b/4/9/6989425.jpg?0;Клубы;Лига  ;Марсель;Костюмы;
10000000013;10000000013;Летний повседневный костюм Марсель;3590;http://s.taplink.cc/p/b/2/b/7/6988411.jpg?0;Клубы;Лига  ;Марсель;Костюмы;
10000000014;10000000014;Повседневный костюм с капюшоном Марсель;4790;http://s.taplink.cc/p/0/8/e/b/3287364.jpg?1;Клубы;Лига  ;Марсель;Костюмы;
10000000015;10000000015;Бело-синий тренировочный костюм Марсель;4290;http://s.taplink.cc/p/6/b/c/f/3287340.jpg?1;Клубы;Лига  ;Марсель;Костюмы;
10000000016;10000000016;Тренировочный кoстюм Марсель;4290;http://s.taplink.cc/p/b/7/4/6/3287304.jpg?1;Клубы;Лига  ;Марсель;Костюмы;
10000000017;10000000017;Повседневный костюм Марселя синий;4590;http://s.taplink.cc/p/c/e/3/b/3287296.jpg?1;Клубы;Лига  ;Марсель;Костюмы;
10000000018;10000000018;Белый летний тренировочный костюм Марсель;3590;http://s.taplink.cc/p/6/2/4/3/3287274.jpg?1;Клубы;Лига  ;Марсель;Костюмы;
10000000019;10000000019;Тренировочный костюм Марсель летний;3590;http://s.taplink.cc/p/1/a/b/b/3287234.jpg?1;Клубы;Лига  ;Марсель;Костюмы;
10000000020;10000000020;Повседневный белый костюм Марселя.;4590;http://s.taplink.cc/p/b/8/f/8/3287226.jpg?1;Клубы;Лига  ;Марсель;Костюмы;
10000000021;10000000021;Повседневный костюм Марсель.;4590;http://s.taplink.cc/p/f/3/3/7/3287198.jpg?1;Клубы;Лига  ;Марсель;Костюмы;
10000000022;10000000022;Повседневный костюм Марселя с капюшоном;4790;http://s.taplink.cc/p/7/b/b/9/3287192.jpg?1;Клубы;Лига  ;Марсель;Костюмы;
10000000023;10000000023;Летний тренировочный костюм Марсель;3590;http://s.taplink.cc/p/8/7/2/9/3287132.jpg?1;Клубы;Лига  ;Марсель;Костюмы;
10000000224;10000000224;Марсель гостевая футболка 20/21;2090;http://s.taplink.cc/p/a/1/d/9/10147398.jpg?0;Клубы;Лига  ;Марсель;Футболки;
10000000225;10000000225;Марсель домашняя 20/21;2090;http://s.taplink.cc/p/8/c/b/1/10147146.jpg?0;Клубы;Лига  ;Марсель;Футболки;
10000000226;10000000226;Марсель футболка;2090;http://s.taplink.cc/p/0/e/a/5/3310922.jpg?0;Клубы;Лига  ;Марсель;Футболки;
10000000617;10000000617;Монако домашняя футболка 20/21;2090;http://s.taplink.cc/p/6/9/5/2/10147351.jpg?0;Клубы;Лига  ;Монако;Игровые футболки;
10000000618;10000000618;Гостевая Монако 20/21;2090;http://s.taplink.cc/p/3/9/6/7/10147154.jpg?0;Клубы;Лига  ;Монако;Игровые футболки;
10000000166;10000000166;Ницца домашняя;2090;http://s.taplink.cc/p/0/3/c/8/3309700.jpg?0;Клубы;Лига  ;Ницца ;;
10000000461;10000000461;Тренировочная футболка ПCЖ 20/21;2090;http://s.taplink.cc/p/d/e/1/4/12293264.jpg?0;Клубы;Лига  ;ПСЖ;Игровые футболки;
10000000462;10000000462;Резервный комплект ПСЖ;2090;http://s.taplink.cc/p/8/d/0/6/12293072.jpg?0;Клубы;Лига  ;ПСЖ;Игровые футболки;
10000000463;10000000463;Серая тренировочная футболка ПСЖ;2090;http://s.taplink.cc/p/8/5/3/8/12292820.jpg?0;Клубы;Лига  ;ПСЖ;Игровые футболки;
10000000464;10000000464;Тренировочная футболка ПСЖ 20/21.;2090;http://s.taplink.cc/p/a/7/9/7/12292457.jpg?0;Клубы;Лига  ;ПСЖ;Игровые футболки;
10000000465;10000000465;Гостевая футболка ПСЖ 20/21;2090;http://s.taplink.cc/p/9/a/6/6/10147411.jpg?0;Клубы;Лига  ;ПСЖ;Игровые футболки;
10000000466;10000000466;ПСЖ красная тренировочная футболка 20/21;2090;http://s.taplink.cc/p/a/1/6/8/10147379.jpg?0;Клубы;Лига  ;ПСЖ;Игровые футболки;
10000000467;10000000467;ПСЖ домашняя футболка 20/21;2090;http://s.taplink.cc/p/2/2/5/3/10147321.jpg?0;Клубы;Лига  ;ПСЖ;Игровые футболки;
10000000468;10000000468;Белая тренировочная футболка ПСЖ;2090;http://s.taplink.cc/p/4/e/0/a/10147303.jpg?0;Клубы;Лига  ;ПСЖ;Игровые футболки;
10000000469;10000000469;Тренировочная футболка ПСЖ 20/21;2090;http://s.taplink.cc/p/7/6/c/7/10147255.jpg?0;Клубы;Лига  ;ПСЖ;Игровые футболки;
10000000470;10000000470;Футболка ПСЖ 20/21;2090;http://s.taplink.cc/p/c/2/e/f/10147196.jpg?0;Клубы;Лига  ;ПСЖ;Игровые футболки;
10000000471;10000000471;ГК ПСЖ.;2090;http://s.taplink.cc/p/f/6/a/b/3534118.jpg?0;Клубы;Лига  ;ПСЖ;Игровые футболки;
10000000472;10000000472;ПСЖ третья футболка;2090;http://s.taplink.cc/p/d/e/f/2/3309902.jpg?0;Клубы;Лига  ;ПСЖ;Игровые футболки;
10000000783;10000000783;Бело-розовый летний костюм ПСЖ 20/21;3590;http://s.taplink.cc/p/2/5/6/b/10187770.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Летние костюмы
10000000784;10000000784;Красный летний повседневный костюм ПСЖ 20/21;3590;http://s.taplink.cc/p/3/d/c/2/10187692.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Летние костюмы
10000000785;10000000785;Темно-синий летний костюм ПСЖ 20/21;3590;http://s.taplink.cc/p/5/6/d/7/10187671.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Летние костюмы
10000000786;10000000786;Летний синий костюм ПСЖ 20/21;3590;http://s.taplink.cc/p/9/0/8/0/10187638.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Летние костюмы
10000000787;10000000787;Летний повседневный костюм ПCЖ 20/21;3590;http://s.taplink.cc/p/4/0/4/4/10187167.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Летние костюмы
10000000788;10000000788;Летний белый костюм ПСЖ 20/21;3590;http://s.taplink.cc/p/1/4/b/6/10187020.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Летние костюмы
10000000789;10000000789;Летний красный костюм ПСЖ 20/21.;3590;http://s.taplink.cc/p/8/7/4/1/10187002.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Летние костюмы
10000000790;10000000790;Летний пoвседневный костюм ПСЖ 20/21;3590;http://s.taplink.cc/p/1/1/6/b/10186942.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Летние костюмы
10000000791;10000000791;Красный повседневный летний костюм ПСЖ 20/21;3590;http://s.taplink.cc/p/c/0/c/f/10186915.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Летние костюмы
10000000792;10000000792;Летний повседневный костюм ПСЖ 20/21.;3590;http://s.taplink.cc/p/0/a/0/3/10186900.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Летние костюмы
10000000793;10000000793;Летний тренировочный костюм ПСЖ 20/21;3590;http://s.taplink.cc/p/a/e/d/2/10186882.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Летние костюмы
10000000794;10000000794;Летний черный костюм ПСЖ 20/21;3590;http://s.taplink.cc/p/d/c/b/4/10186876.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Летние костюмы
10000000115;10000000115;Черный повседневный костюм ПСЖ 20/21;4790;http://s.taplink.cc/p/c/f/c/f/10187737.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Повседневные костюмы
10000000116;10000000116;Темно-синий костюм ПСЖ 20/21.;4790;http://s.taplink.cc/p/b/c/c/7/10187620.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Повседневные костюмы
10000000117;10000000117;Черно-красный костюм ПСЖ 20/21;4790;http://s.taplink.cc/p/b/9/5/4/10187605.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Повседневные костюмы
10000000118;10000000118;Повседневный костюм ПСЖ 20/21;4790;http://s.taplink.cc/p/f/7/d/b/10187569.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Повседневные костюмы
10000000119;10000000119;Белый повседневный костюм ПСЖ 20/21.;4790;http://s.taplink.cc/p/c/2/2/5/10187536.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Повседневные костюмы
10000000120;10000000120;ПСЖ повседневный костюм с капюшоном 20/21;4790;http://s.taplink.cc/p/0/a/7/9/10187413.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Повседневные костюмы
10000000121;10000000121;Белый повседневный костюм ПСЖ 20/21;4790;http://s.taplink.cc/p/1/1/4/b/10187392.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Повседневные костюмы
10000000122;10000000122;Белый кoстюм ПСЖ 20/21;4790;http://s.taplink.cc/p/1/c/a/d/10187359.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Повседневные костюмы
10000000123;10000000123;Синий повседневный костюм ПСЖ 20/21;4790;http://s.taplink.cc/p/e/1/8/e/10187335.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Повседневные костюмы
10000000124;10000000124;Красный повседневный костюм ПСЖ 20/21.;4790;http://s.taplink.cc/p/5/0/1/2/10187269.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Повседневные костюмы
10000000125;10000000125;Белый костюм ПСЖ 20/21;4790;http://s.taplink.cc/p/b/e/1/7/10187230.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Повседневные костюмы
10000000126;10000000126;Черный костюм ПСЖ 20/21.;4790;http://s.taplink.cc/p/3/a/5/d/10187209.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Повседневные костюмы
10000000605;10000000605;Тренировочный костюм ПCЖ 20/21;4290;http://s.taplink.cc/p/e/0/a/d/10187707.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Тренировочные костюмы
10000000606;10000000606;Тренировочный костюм ПСЖ 20/21.;4290;http://s.taplink.cc/p/e/2/9/8/10187485.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Тренировочные костюмы
10000000607;10000000607;Тренировочный летний костюм ПСЖ 20/21;3590;http://s.taplink.cc/p/a/e/6/7/10187428.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Тренировочные костюмы
10000000608;10000000608;Тренировочный костюм ПСЖ 20/21;4290;http://s.taplink.cc/p/6/3/2/7/10187188.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Тренировочные костюмы
10000000609;10000000609;"Тренировочный костюм ""ПСЖ""";4290;http://s.taplink.cc/p/3/6/9/4/5710735.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Тренировочные костюмы
10000000610;10000000610;Белый тренировочный костюм ПСЖ;4290;http://s.taplink.cc/p/3/b/a/f/3491910.jpg?1;Клубы;Лига  ;ПСЖ;Костюмы;Тренировочные костюмы
10000000611;10000000611;Тренировочный костюм ПСЖ черно-синий;4290;http://s.taplink.cc/p/3/5/e/4/3491842.jpg?1;Клубы;Лига  ;ПСЖ;Костюмы;Тренировочные костюмы
10000000612;10000000612;Тренировочный костюм ПСЖ 19/20.;4290;http://s.taplink.cc/p/e/f/9/1/2574415.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Тренировочные костюмы
10000000613;10000000613;Тренировочный костюм ПСЖ 19/20;4290;http://s.taplink.cc/p/8/c/9/4/2574389.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Тренировочные костюмы
10000000614;10000000614;Белый тренировочный комплект ПСЖ;4290;http://s.taplink.cc/p/1/9/d/a/2104348.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Тренировочные костюмы
10000000615;10000000615;Розовый тренировочный костюм ПСЖ;4290;http://s.taplink.cc/p/5/7/e/5/2104300.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Тренировочные костюмы
10000000616;10000000616;Тренировочный комплект ПСЖ розовый;4290;http://s.taplink.cc/p/9/9/4/d/2104244.jpg?0;Клубы;Лига  ;ПСЖ;Костюмы;Тренировочные костюмы
10000000809;10000000809;"Красное поло ""ПСЖ""";2090;http://s.taplink.cc/p/9/f/d/f/6989368.jpg?0;Клубы;Лига  ;ПСЖ;Поло;
10000000810;10000000810;"Черная футболка ""ПСЖ""";2090;http://s.taplink.cc/p/f/4/3/e/6988792.jpg?0;Клубы;Лига  ;ПСЖ;Поло;
10000000811;10000000811;"Белая футболка ""ПСЖ""";2090;http://s.taplink.cc/p/8/a/6/1/6988741.jpg?0;Клубы;Лига  ;ПСЖ;Поло;
10000000812;10000000812;"""ПСЖ"" футболка";2090;http://s.taplink.cc/p/b/6/9/0/6988468.jpg?0;Клубы;Лига  ;ПСЖ;Поло;
10000000813;10000000813;"""ПСЖ"" черное поло.";2090;http://s.taplink.cc/p/7/3/9/4/6987904.jpg?0;Клубы;Лига  ;ПСЖ;Поло;
10000000814;10000000814;"""ПСЖ"" летний комплект";3590;http://s.taplink.cc/p/7/2/c/7/6987709.jpg?0;Клубы;Лига  ;ПСЖ;Поло;
10000000815;10000000815;"""ПСЖ"" белое поло";2090;http://s.taplink.cc/p/7/1/5/8/6987598.jpg?0;Клубы;Лига  ;ПСЖ;Поло;
10000000816;10000000816;"""ПСЖ"" черное поло";2090;http://s.taplink.cc/p/5/e/c/6/6987304.jpg?0;Клубы;Лига  ;ПСЖ;Поло;
10000000816;10000000816;"Футболка ""ПСЖ"" белая";2090;http://s.taplink.cc/p/2/7/c/6/6985414.jpg?0;Клубы;Лига  ;ПСЖ;Поло;
10000000816;10000000816;"Футболка ""ПСЖ""";2090;http://s.taplink.cc/p/c/9/c/e/6983612.jpg?0;Клубы;Лига  ;ПСЖ;Поло;
10000000816;10000000816;"Поло ""ПСЖ""";2090;http://s.taplink.cc/p/5/7/c/d/6982916.jpg?0;Клубы;Лига  ;ПСЖ;Поло;
10000000816;10000000816;"Белое поло ""ПСЖ""";2090;http://s.taplink.cc/p/5/2/2/e/6982739.jpg?0;Клубы;Лига  ;ПСЖ;Поло;
10000000370;10000000370;Ретро ПСЖ 98-99;2590;http://s.taplink.cc/p/6/4/9/f/2118760.jpg?0;Клубы;Лига  ;ПСЖ;Ретро;
10000000404;10000000404;Синий тренировочный костюм  Фейеноорд;4290;http://s.taplink.cc/p/a/8/e/c/3287356.jpg?1;Клубы;Остальные клубы;Голландия ; Фейеноорд;Костюмы
10000000405;10000000405;Красный тренировочный костюм  Фейеноорд;4290;http://s.taplink.cc/p/5/b/4/7/3287254.jpg?1;Клубы;Остальные клубы;Голландия ; Фейеноорд;Костюмы
10000000406;10000000406;Повседневный синий костюм  Фейеноорд;4590;http://s.taplink.cc/p/9/d/9/b/3287164.jpg?1;Клубы;Остальные клубы;Голландия ; Фейеноорд;Костюмы
10000000407;10000000407;Повседневный костюм  Фейеноорд;4590;http://s.taplink.cc/p/6/d/f/b/3287146.jpg?1;Клубы;Остальные клубы;Голландия ; Фейеноорд;Костюмы
10000000141;10000000141;Домашняя футболка Аякс;2090;http://s.taplink.cc/p/b/e/d/5/2383294.jpg?0;Клубы;Остальные клубы;Голландия ;Аякс;Игровые футболки
10000000142;10000000142;Аякс гостевая футболка;2090;http://s.taplink.cc/p/0/0/f/d/2383268.jpg?0;Клубы;Остальные клубы;Голландия ;Аякс;Игровые футболки
10000000726;10000000726;Тренировочный комплект Аякса;4290;http://s.taplink.cc/p/8/1/b/a/3533886.jpg?0;Клубы;Остальные клубы;Голландия ;Аякс;Костюмы
10000000727;10000000727;Серый повседневный костюм Аякс;4590;http://s.taplink.cc/p/3/9/6/8/3287322.jpg?0;Клубы;Остальные клубы;Голландия ;Аякс;Костюмы
10000000728;10000000728;Повседневный костюм Аякс с капюшоном;4790;http://s.taplink.cc/p/f/b/e/a/3287318.jpg?1;Клубы;Остальные клубы;Голландия ;Аякс;Костюмы
10000000729;10000000729;Тренировочный костюм Аякса.;4290;http://s.taplink.cc/p/8/1/5/7/3287246.jpg?1;Клубы;Остальные клубы;Голландия ;Аякс;Костюмы
10000000730;10000000730;Тренировочный костюм Аякса;4290;http://s.taplink.cc/p/6/6/0/5/3287208.jpg?0;Клубы;Остальные клубы;Голландия ;Аякс;Костюмы
10000000731;10000000731;Повседневный костюм Аякс.;4590;http://s.taplink.cc/p/b/9/5/2/3287176.jpg?1;Клубы;Остальные клубы;Голландия ;Аякс;Костюмы
10000000732;10000000732;Аякс повседневный костюм;4590;http://s.taplink.cc/p/e/a/7/f/3287168.jpg?1;Клубы;Остальные клубы;Голландия ;Аякс;Костюмы
10000000127;10000000127;Orlando;2090;http://s.taplink.cc/p/b/b/d/d/2401091.jpg?0;Клубы;Остальные клубы;МЛС ; ;
10000000128;10000000128;Orlando City;2090;http://s.taplink.cc/p/0/c/6/6/2400923.jpg?0;Клубы;Остальные клубы;МЛС ; ;
10000000186;10000000186;Seattle Sounders;2090;http://s.taplink.cc/p/a/4/3/1/2401341.jpg?0;Клубы;Остальные клубы;МЛС ; ;
10000000288;10000000288;Los Angeles FC home;2090;http://s.taplink.cc/p/3/5/d/1/2401493.jpg?0;Клубы;Остальные клубы;МЛС ; ;
10000000289;10000000289;Los Angeles FC;2090;http://s.taplink.cc/p/c/a/2/4/2401479.jpg?0;Клубы;Остальные клубы;МЛС ; ;
10000000290;10000000290;Los Angeles;2090;http://s.taplink.cc/p/4/7/c/5/2401123.jpg?0;Клубы;Остальные клубы;МЛС ; ;
10000000522;10000000522;Atlanta United FС;2090;http://s.taplink.cc/p/9/2/9/3/2401455.jpg?0;Клубы;Остальные клубы;МЛС ; ;
10000000523;10000000523;Atlanta United.;2090;http://s.taplink.cc/p/8/8/b/a/2401351.jpg?0;Клубы;Остальные клубы;МЛС ; ;
10000000524;10000000524;Atlanta United;2090;http://s.taplink.cc/p/7/4/5/6/2401231.jpg?0;Клубы;Остальные клубы;МЛС ; ;
10000000525;10000000525;Atlanta United;2090;http://s.taplink.cc/p/3/c/0/b/2401027.jpg?0;Клубы;Остальные клубы;МЛС ; ;
10000000666;10000000666;LA Galaxy;2090;http://s.taplink.cc/p/9/0/4/9/2401383.jpg?0;Клубы;Остальные клубы;МЛС ; ;
10000000667;10000000667;Los Angeles GA;2090;http://s.taplink.cc/p/2/6/2/c/2401117.jpg?0;Клубы;Остальные клубы;МЛС ; ;
10000000048;10000000048;DC United;2090;http://s.taplink.cc/p/d/8/7/a/2401005.jpg?0;Клубы;Остальные клубы;МЛС ;  ;
10000000164;10000000164;NY Red Bull;2090;http://s.taplink.cc/p/b/8/6/8/2401193.jpg?0;Клубы;Остальные клубы;МЛС ;   ;
10000000372;10000000372;Черный тренировочный костюм Бенфика;4290;http://s.taplink.cc/p/1/5/4/f/3287310.jpg?1;Клубы;Остальные клубы;Португалия ;Бенфика;Костюмы
10000000373;10000000373;Красный повседневный костюм Бенфика;4590;http://s.taplink.cc/p/7/f/d/0/3287188.jpg?1;Клубы;Остальные клубы;Португалия ;Бенфика;Костюмы
10000000374;10000000374;Тренировочный костюм Бенфика;4290;http://s.taplink.cc/p/d/0/0/e/3287154.jpg?1;Клубы;Остальные клубы;Португалия ;Бенфика;Костюмы
10000000816;10000000816;Белый повседневный костюм Порту;4590;http://s.taplink.cc/p/6/3/5/b/3287330.jpg?1;Клубы;Остальные клубы;Португалия ;Порту;Костюмы 
10000000816;10000000816;Повседневный костюм Порту;4590;http://s.taplink.cc/p/e/2/5/7/3287214.jpg?1;Клубы;Остальные клубы;Португалия ;Порту;Костюмы 
10000000155;10000000155;Гостевая футболка Спартака;2090;http://s.taplink.cc/p/a/b/d/7/2866197.jpg?0;Клубы;РПЛ ;Спартак Москва ;;
10000000156;10000000156;Домашняя футболка Спартака;2090;http://s.taplink.cc/p/0/a/d/3/2866193.jpg?0;Клубы;РПЛ ;Спартак Москва ;;
10000000165;10000000165;Атланта домашняя футболка;2090;http://s.taplink.cc/p/a/c/7/0/3311898.jpg?0;Клубы;Серия А ;Атланта;;
10000000432;10000000432;Домашняя футболка Интер 20/21;2090;http://s.taplink.cc/p/2/2/d/8/10146140.jpg?0;Клубы;Серия А ;Интер;Игровые футболки;
10000000433;10000000433;Интер третья футболка;2090;http://s.taplink.cc/p/d/4/9/9/3310832.jpg?0;Клубы;Серия А ;Интер;Игровые футболки;
10000000434;10000000434;Интер домашняя футболка;2090;http://s.taplink.cc/p/9/7/9/5/2741695.jpg?0;Клубы;Серия А ;Интер;Игровые футболки;
10000000435;10000000435;Интер футболка;2090;http://s.taplink.cc/p/b/6/3/f/2741673.jpg?0;Клубы;Серия А ;Интер;Игровые футболки;
10000000436;10000000436;Домашняя футболка Интер;2090;http://s.taplink.cc/p/a/5/4/f/771376.jpg?0;Клубы;Серия А ;Интер;Игровые футболки;
10000000769;10000000769;Интер повседневный костюм 20/21;4790;http://s.taplink.cc/p/c/8/8/9/10146933.jpg?0;Клубы;Серия А ;Интер;Костюмы;
10000000770;10000000770;Синий повседневный летний костюм 20/21;4790;http://s.taplink.cc/p/e/2/0/a/10146903.jpg?0;Клубы;Серия А ;Интер;Костюмы;
10000000771;10000000771;Интер повседневный летний костюм 20/21;3590;http://s.taplink.cc/p/0/c/3/6/10146782.jpg?0;Клубы;Серия А ;Интер;Костюмы;
10000000772;10000000772;Повседневный костюм Интер 20/21;4790;http://s.taplink.cc/p/d/8/d/f/10146758.jpg?0;Клубы;Серия А ;Интер;Костюмы;
10000000773;10000000773;Интер летний тренировочный костюм 20/21;3590;http://s.taplink.cc/p/c/b/b/9/10146742.jpg?0;Клубы;Серия А ;Интер;Костюмы;
10000000774;10000000774;Летний повседневный костюм Интер 20/21.;3590;http://s.taplink.cc/p/e/b/9/d/10146655.jpg?0;Клубы;Серия А ;Интер;Костюмы;
10000000775;10000000775;Летний повседневный костюм Интер 20/21;3590;http://s.taplink.cc/p/5/b/1/8/10146643.jpg?0;Клубы;Серия А ;Интер;Костюмы;
10000000776;10000000776;"Повседневный костюм ""Интер"".";3590;http://s.taplink.cc/p/4/c/0/8/6985669.jpg?0;Клубы;Серия А ;Интер;Костюмы;
10000000777;10000000777;"""Интер"" серый костюм";4790;http://s.taplink.cc/p/a/e/b/9/5712001.jpg?0;Клубы;Серия А ;Интер;Костюмы;
10000000778;10000000778;"""Интер"" костюм осень-весна";5390;http://s.taplink.cc/p/d/1/3/4/5710801.jpg?0;Клубы;Серия А ;Интер;Костюмы;
10000000779;10000000779;"Летний костюм ""Интер""";3590;http://s.taplink.cc/p/6/e/0/6/5709889.jpg?0;Клубы;Серия А ;Интер;Костюмы;
10000000780;10000000780;Лeтний повседневный костюм Интер;3590;http://s.taplink.cc/p/a/1/f/9/3492112.jpg?1;Клубы;Серия А ;Интер;Костюмы;
10000000187;10000000187;"Синие поло ""Интер""";2090;http://s.taplink.cc/p/d/c/7/9/6985462.jpg?0;Клубы;Серия А ;Интер;Поло;
10000000188;10000000188;"Поло ""Интер""";2090;http://s.taplink.cc/p/8/8/8/0/5709907.jpg?0;Клубы;Серия А ;Интер;Поло;
10000000189;10000000189;Поло Интeр;2090;http://s.taplink.cc/p/b/5/b/6/2067284.jpg?0;Клубы;Серия А ;Интер;Поло;
10000000190;10000000190;Поло Интер;2090;http://s.taplink.cc/p/6/3/6/2/2067276.jpg?0;Клубы;Серия А ;Интер;Поло;
10000000191;10000000191;Лацио гостевая футболка;2090;http://s.taplink.cc/p/8/5/a/8/3311872.jpg?0;Клубы;Серия А ;Лацио;;
10000000192;10000000192;Лацио домашняя футболка;2090;http://s.taplink.cc/p/d/f/9/e/3311842.jpg?0;Клубы;Серия А ;Лацио;;
10000000816;10000000816;Милан резервная футболка;2090;http://s.taplink.cc/p/9/2/5/b/2741757.jpg?0;Клубы;Серия А ;Милан;Игровые футболки;
10000000816;10000000816;Гостевая форма Милана;2090;http://s.taplink.cc/p/7/d/2/7/2383150.jpg?0;Клубы;Серия А ;Милан;Игровые футболки;
10000000816;10000000816;Домашняя футболка Милана;2090;http://s.taplink.cc/p/6/d/9/6/2118600.jpg?0;Клубы;Серия А ;Милан;Игровые футболки;
